reply_id,measured_at,hours_since,views,likes,replies,reposts,quotes
18191811808388498,2026-07-28T12:01,30,60,0,0,0,0
18091617185570421,2026-07-28T12:01,35,1532,2,0,0,0
18120905566878565,2026-07-28T12:01,35,1414,7,0,0,0
18110493601784809,2026-07-28T12:01,46,409,2,0,0,0
18103328516086683,2026-07-28T12:01,47,33216,260,0,0,0
18112020410057726,2026-07-28T12:01,50,1033,5,0,0,0
17926099374386071,2026-07-28T12:01,56,45,1,0,0,0
18113860021931857,2026-07-28T12:01,59,1226,5,0,0,0
18050834798563345,2026-07-28T12:01,70,52,1,0,0,0
18091042901115559,2026-07-28T12:31,4,52,1,0,0,0
17886816261437503,2026-07-28T12:31,7,47,1,0,0,0
18057203258774297,2026-07-28T12:31,8,87,4,0,0,0
17874632259623976,2026-07-28T12:31,21,226,2,0,0,0
17870667738567263,2026-07-28T12:31,22,27,1,0,0,0
17937437727323949,2026-07-28T12:31,22,601,6,0,0,0
17982872289045150,2026-07-28T12:31,22,130,0,0,0,0
17871551466652223,2026-07-28T12:31,22,217,1,0,0,0
18119316691662076,2026-07-28T12:31,23,122,0,0,0,0
18191811808388498,2026-07-28T12:31,31,60,0,0,0,0
18091617185570421,2026-07-28T12:31,35,1532,2,0,0,0
18120905566878565,2026-07-28T12:31,35,1414,7,0,0,0
18110493601784809,2026-07-28T12:31,46,409,2,0,0,0
18103328516086683,2026-07-28T12:31,47,33217,260,0,0,0
18112020410057726,2026-07-28T12:31,50,1033,5,0,0,0
17926099374386071,2026-07-28T12:31,56,45,1,0,0,0
18113860021931857,2026-07-28T12:31,59,1226,5,0,0,0
18050834798563345,2026-07-28T12:31,70,52,1,0,0,0
18091042901115559,2026-07-28T13:01,4,56,1,0,0,0
17886816261437503,2026-07-28T13:01,7,48,1,0,0,0
18057203258774297,2026-07-28T13:01,8,88,4,0,0,0
17874632259623976,2026-07-28T13:01,22,230,2,0,0,0
17870667738567263,2026-07-28T13:01,22,27,1,0,0,0
17937437727323949,2026-07-28T13:01,22,607,6,0,0,0
17982872289045150,2026-07-28T13:01,22,131,0,0,0,0
17871551466652223,2026-07-28T13:01,23,217,1,0,0,0
18119316691662076,2026-07-28T13:01,23,123,0,0,0,0
18191811808388498,2026-07-28T13:01,31,60,0,0,0,0
18091617185570421,2026-07-28T13:01,36,1532,2,0,0,0
18120905566878565,2026-07-28T13:01,36,1414,7,0,0,0
18110493601784809,2026-07-28T13:01,47,409,2,0,0,0
18103328516086683,2026-07-28T13:01,48,33217,260,0,0,0
18112020410057726,2026-07-28T13:01,51,1034,5,0,0,0
17926099374386071,2026-07-28T13:01,57,45,1,0,0,0
18113860021931857,2026-07-28T13:01,60,1226,5,0,0,0
18050834798563345,2026-07-28T13:01,71,52,1,0,0,0
18091042901115559,2026-07-28T13:31,5,59,1,0,0,0
17886816261437503,2026-07-28T13:31,8,50,1,0,0,0
18057203258774297,2026-07-28T13:31,9,93,4,0,0,0
17874632259623976,2026-07-28T13:31,22,240,2,0,0,0
17870667738567263,2026-07-28T13:31,23,28,1,0,0,0
17937437727323949,2026-07-28T13:31,23,616,6,0,0,0
17982872289045150,2026-07-28T13:31,23,132,0,0,0,0
17871551466652223,2026-07-28T13:31,23,217,1,0,0,0
18119316691662076,2026-07-28T13:31,24,123,0,0,0,0
18191811808388498,2026-07-28T13:31,32,60,0,0,0,0
18091617185570421,2026-07-28T13:31,36,1532,2,0,0,0
18120905566878565,2026-07-28T13:31,36,1415,7,0,0,0
18110493601784809,2026-07-28T13:31,47,412,2,0,0,0
18103328516086683,2026-07-28T13:31,48,33218,260,0,0,0
18112020410057726,2026-07-28T13:31,51,1034,5,0,0,0
17926099374386071,2026-07-28T13:31,57,45,1,0,0,0
18113860021931857,2026-07-28T13:31,60,1226,5,0,0,0
18050834798563345,2026-07-28T13:31,71,52,1,0,0,0
18091042901115559,2026-07-28T14:01,5,62,1,0,0,0
17886816261437503,2026-07-28T14:01,8,51,1,0,0,0
18057203258774297,2026-07-28T14:01,9,95,4,0,0,0
17874632259623976,2026-07-28T14:01,23,247,2,0,0,0
17870667738567263,2026-07-28T14:01,23,28,1,0,0,0
17937437727323949,2026-07-28T14:01,23,625,6,0,0,0
17982872289045150,2026-07-28T14:01,23,132,0,0,0,0
17871551466652223,2026-07-28T14:01,24,217,1,0,0,0
18119316691662076,2026-07-28T14:01,24,124,0,0,0,0
18191811808388498,2026-07-28T14:01,32,60,0,0,0,0
18091617185570421,2026-07-28T14:01,37,1532,2,0,0,0
18120905566878565,2026-07-28T14:01,37,1415,7,0,0,0
18110493601784809,2026-07-28T14:01,48,412,2,0,0,0
18103328516086683,2026-07-28T14:01,49,33218,260,0,0,0
18112020410057726,2026-07-28T14:01,52,1034,5,0,0,0
17926099374386071,2026-07-28T14:01,58,45,1,0,0,0
18113860021931857,2026-07-28T14:01,61,1226,5,0,0,0
18050834798563345,2026-07-28T14:01,72,0,1,0,0,0
18091042901115559,2026-07-28T14:31,6,64,1,0,0,0
17886816261437503,2026-07-28T14:31,9,52,1,0,0,0
18057203258774297,2026-07-28T14:31,10,97,4,0,0,0
17874632259623976,2026-07-28T14:31,23,255,2,0,0,0
17870667738567263,2026-07-28T14:31,24,28,1,0,0,0
17937437727323949,2026-07-28T14:31,24,635,6,0,0,0
17982872289045150,2026-07-28T14:31,24,133,0,0,0,0
17871551466652223,2026-07-28T14:31,24,217,1,0,0,0
18119316691662076,2026-07-28T14:31,25,124,0,0,0,0
18191811808388498,2026-07-28T14:31,33,60,0,0,0,0
18091617185570421,2026-07-28T14:31,37,1532,2,0,0,0
18120905566878565,2026-07-28T14:31,37,1415,7,0,0,0
18110493601784809,2026-07-28T14:31,48,412,2,0,0,0
18103328516086683,2026-07-28T14:31,49,33218,260,0,0,0
18112020410057726,2026-07-28T14:31,52,1034,5,0,0,0
17926099374386071,2026-07-28T14:31,58,45,1,0,0,0
18113860021931857,2026-07-28T14:31,61,1227,5,0,0,0
18050834798563345,2026-07-28T14:31,72,52,1,0,0,0
18091042901115559,2026-07-28T15:01,6,66,1,0,0,0
17886816261437503,2026-07-28T15:01,9,52,1,0,0,0
18057203258774297,2026-07-28T15:01,10,99,5,0,0,0
17874632259623976,2026-07-28T15:01,24,257,2,0,0,0
17870667738567263,2026-07-28T15:01,24,28,1,0,0,0
17937437727323949,2026-07-28T15:01,24,637,6,0,0,0
17982872289045150,2026-07-28T15:01,24,135,0,0,0,0
17871551466652223,2026-07-28T15:01,25,217,1,0,0,0
18119316691662076,2026-07-28T15:01,25,126,0,0,0,0
18191811808388498,2026-07-28T15:01,33,60,0,0,0,0
18091617185570421,2026-07-28T15:01,38,1532,2,0,0,0
18120905566878565,2026-07-28T15:01,38,1415,7,0,0,0
18110493601784809,2026-07-28T15:01,49,412,2,0,0,0
18103328516086683,2026-07-28T15:01,50,33218,260,0,0,0
18112020410057726,2026-07-28T15:01,53,1035,5,0,0,0
17926099374386071,2026-07-28T15:01,59,45,1,0,0,0
18113860021931857,2026-07-28T15:01,62,1227,5,0,0,0
18091042901115559,2026-07-28T15:31,7,70,1,0,0,0
17886816261437503,2026-07-28T15:31,10,55,1,0,0,0
18057203258774297,2026-07-28T15:31,11,112,5,0,0,0
17874632259623976,2026-07-28T15:31,24,260,2,0,0,0
17870667738567263,2026-07-28T15:31,25,28,1,0,0,0
17937437727323949,2026-07-28T15:31,25,640,6,0,0,0
17982872289045150,2026-07-28T15:31,25,135,0,0,0,0
17871551466652223,2026-07-28T15:31,25,217,1,0,0,0
18119316691662076,2026-07-28T15:31,26,126,0,0,0,0
18191811808388498,2026-07-28T15:31,34,60,0,0,0,0
18091617185570421,2026-07-28T15:31,38,1532,2,0,0,0
18120905566878565,2026-07-28T15:31,38,1415,7,0,0,0
18110493601784809,2026-07-28T15:31,49,412,2,0,0,0
18103328516086683,2026-07-28T15:31,50,33218,260,0,0,0
18112020410057726,2026-07-28T15:31,53,1036,5,0,0,0
17926099374386071,2026-07-28T15:31,59,45,1,0,0,0
18113860021931857,2026-07-28T15:31,62,1227,5,0,0,0
18027814517665223,2026-07-28T16:01,0,0,0,0,0,0
18091042901115559,2026-07-28T16:01,7,71,1,0,0,0
17886816261437503,2026-07-28T16:01,10,58,1,0,0,0
18057203258774297,2026-07-28T16:01,11,114,5,0,0,0
17874632259623976,2026-07-28T16:01,25,261,2,0,0,0
17870667738567263,2026-07-28T16:01,25,28,1,0,0,0
17937437727323949,2026-07-28T16:01,25,641,6,0,0,0
17982872289045150,2026-07-28T16:01,25,135,0,0,0,0
17871551466652223,2026-07-28T16:01,26,217,1,0,0,0
18119316691662076,2026-07-28T16:01,26,126,0,0,0,0
18191811808388498,2026-07-28T16:01,34,60,0,0,0,0
18091617185570421,2026-07-28T16:01,39,1532,2,0,0,0
18120905566878565,2026-07-28T16:01,39,1415,7,0,0,0
18110493601784809,2026-07-28T16:01,50,412,2,0,0,0
18103328516086683,2026-07-28T16:01,51,33219,260,0,0,0
18112020410057726,2026-07-28T16:01,54,1037,5,0,0,0
17926099374386071,2026-07-28T16:01,60,45,1,0,0,0
18113860021931857,2026-07-28T16:01,63,1229,5,0,0,0
18089446199418284,2026-07-28T16:31,0,0,0,0,0,0
18027814517665223,2026-07-28T16:31,0,11,0,0,0,0
18091042901115559,2026-07-28T16:31,8,71,1,0,0,0
17886816261437503,2026-07-28T16:31,11,58,1,0,0,0
18057203258774297,2026-07-28T16:31,12,117,5,0,0,0
17874632259623976,2026-07-28T16:31,25,261,2,0,0,0
17870667738567263,2026-07-28T16:31,26,28,1,0,0,0
17937437727323949,2026-07-28T16:31,26,642,6,0,0,0
17982872289045150,2026-07-28T16:31,26,135,0,0,0,0
17871551466652223,2026-07-28T16:31,26,217,1,0,0,0
18119316691662076,2026-07-28T16:31,27,126,0,0,0,0
18191811808388498,2026-07-28T16:31,35,60,0,0,0,0
18091617185570421,2026-07-28T16:31,39,1532,2,0,0,0
18120905566878565,2026-07-28T16:31,39,1416,7,0,0,0
18110493601784809,2026-07-28T16:31,50,412,2,0,0,0
18103328516086683,2026-07-28T16:31,51,33222,260,0,0,0
18112020410057726,2026-07-28T16:31,54,1037,5,0,0,0
17926099374386071,2026-07-28T16:31,60,45,1,0,0,0
18113860021931857,2026-07-28T16:31,63,1229,5,0,0,0
18089446199418284,2026-07-28T17:01,0,20,0,0,0,0
18027814517665223,2026-07-28T17:01,1,44,0,0,0,0
18091042901115559,2026-07-28T17:01,8,73,1,0,0,0
17886816261437503,2026-07-28T17:01,11,62,1,0,0,0
18057203258774297,2026-07-28T17:01,12,129,5,0,0,0
17874632259623976,2026-07-28T17:01,26,262,2,0,0,0
17870667738567263,2026-07-28T17:01,26,28,1,0,0,0
17937437727323949,2026-07-28T17:01,26,642,6,0,0,0
17982872289045150,2026-07-28T17:01,26,137,0,0,0,0
17871551466652223,2026-07-28T17:01,27,217,1,0,0,0
18119316691662076,2026-07-28T17:01,27,126,0,0,0,0
18191811808388498,2026-07-28T17:01,35,60,0,0,0,0
18091617185570421,2026-07-28T17:01,40,1532,2,0,0,0
18120905566878565,2026-07-28T17:01,40,1416,7,0,0,0
18110493601784809,2026-07-28T17:01,51,412,2,0,0,0
18103328516086683,2026-07-28T17:01,52,33224,260,0,0,0
18112020410057726,2026-07-28T17:01,55,1038,5,0,0,0
17926099374386071,2026-07-28T17:01,61,45,1,0,0,0
18113860021931857,2026-07-28T17:01,64,1230,5,0,0,0
18089446199418284,2026-07-28T17:31,1,30,0,0,0,0
18027814517665223,2026-07-28T17:31,1,54,0,0,0,0
18091042901115559,2026-07-28T17:31,9,73,1,0,0,0
17886816261437503,2026-07-28T17:31,12,63,1,0,0,0
18057203258774297,2026-07-28T17:31,13,135,5,0,0,0
17874632259623976,2026-07-28T17:31,26,262,2,0,0,0
17870667738567263,2026-07-28T17:31,27,28,1,0,0,0
17937437727323949,2026-07-28T17:31,27,642,6,0,0,0
17982872289045150,2026-07-28T17:31,27,137,0,0,0,0
17871551466652223,2026-07-28T17:31,27,217,1,0,0,0
18119316691662076,2026-07-28T17:31,28,126,0,0,0,0
18191811808388498,2026-07-28T17:31,36,60,0,0,0,0
18091617185570421,2026-07-28T17:31,40,1532,2,0,0,0
18120905566878565,2026-07-28T17:31,40,1416,7,0,0,0
18110493601784809,2026-07-28T17:31,51,412,2,0,0,0
18103328516086683,2026-07-28T17:31,52,33225,260,0,0,0
18112020410057726,2026-07-28T17:31,55,1038,5,0,0,0
17926099374386071,2026-07-28T17:31,61,45,1,0,0,0
18113860021931857,2026-07-28T17:31,64,1232,5,0,0,0
18089446199418284,2026-07-28T18:01,1,32,0,0,0,0
18027814517665223,2026-07-28T18:01,2,58,0,0,0,0
18091042901115559,2026-07-28T18:01,9,74,1,0,0,0
17886816261437503,2026-07-28T18:01,12,63,1,0,0,0
18057203258774297,2026-07-28T18:01,13,137,5,0,0,0
17874632259623976,2026-07-28T18:01,27,262,2,0,0,0
17870667738567263,2026-07-28T18:01,27,28,1,0,0,0
17937437727323949,2026-07-28T18:01,27,642,6,0,0,0
17982872289045150,2026-07-28T18:01,27,137,0,0,0,0
17871551466652223,2026-07-28T18:01,28,217,1,0,0,0
18119316691662076,2026-07-28T18:01,28,126,0,0,0,0
18191811808388498,2026-07-28T18:01,36,60,0,0,0,0
18091617185570421,2026-07-28T18:01,41,1532,2,0,0,0
18120905566878565,2026-07-28T18:01,41,1416,7,0,0,0
18110493601784809,2026-07-28T18:01,52,412,2,0,0,0
18103328516086683,2026-07-28T18:01,53,33225,260,0,0,0
18112020410057726,2026-07-28T18:01,56,1038,5,0,0,0
17926099374386071,2026-07-28T18:01,62,45,1,0,0,0
18113860021931857,2026-07-28T18:01,65,1232,5,0,0,0
18089446199418284,2026-07-28T18:31,2,33,0,0,0,0
18027814517665223,2026-07-28T18:31,2,61,0,0,0,0
18091042901115559,2026-07-28T18:31,10,75,1,0,0,0
17886816261437503,2026-07-28T18:31,13,63,1,0,0,0
18057203258774297,2026-07-28T18:31,14,139,5,0,0,0
17874632259623976,2026-07-28T18:31,27,262,2,0,0,0
17870667738567263,2026-07-28T18:31,28,28,1,0,0,0
17937437727323949,2026-07-28T18:31,28,642,6,0,0,0
17982872289045150,2026-07-28T18:31,28,137,0,0,0,0
17871551466652223,2026-07-28T18:31,28,218,1,0,0,0
18119316691662076,2026-07-28T18:31,29,126,0,0,0,0
18191811808388498,2026-07-28T18:31,37,60,0,0,0,0
18091617185570421,2026-07-28T18:31,41,1532,2,0,0,0
18120905566878565,2026-07-28T18:31,41,1416,7,0,0,0
18110493601784809,2026-07-28T18:31,52,412,2,0,0,0
18103328516086683,2026-07-28T18:31,53,33225,260,0,0,0
18112020410057726,2026-07-28T18:31,56,1038,5,0,0,0
17926099374386071,2026-07-28T18:31,62,45,1,0,0,0
18113860021931857,2026-07-28T18:31,65,1232,5,0,0,0
18089446199418284,2026-07-28T19:01,2,33,0,0,0,0
18027814517665223,2026-07-28T19:01,3,68,0,0,0,0
18091042901115559,2026-07-28T19:01,10,75,1,0,0,0
17886816261437503,2026-07-28T19:01,13,63,1,0,0,0
18057203258774297,2026-07-28T19:01,14,143,5,0,0,0
17874632259623976,2026-07-28T19:01,28,262,2,0,0,0
17870667738567263,2026-07-28T19:01,28,28,1,0,0,0
17937437727323949,2026-07-28T19:01,28,642,6,0,0,0
17982872289045150,2026-07-28T19:01,28,137,0,0,0,0
17871551466652223,2026-07-28T19:01,29,218,1,0,0,0
18119316691662076,2026-07-28T19:01,29,126,0,0,0,0
18191811808388498,2026-07-28T19:01,37,60,0,0,0,0
18091617185570421,2026-07-28T19:01,42,1532,2,0,0,0
18120905566878565,2026-07-28T19:01,42,1416,7,0,0,0
18110493601784809,2026-07-28T19:01,53,412,2,0,0,0
18103328516086683,2026-07-28T19:01,54,33225,260,0,0,0
18112020410057726,2026-07-28T19:01,57,1038,5,0,0,0
17926099374386071,2026-07-28T19:01,63,45,1,0,0,0
18113860021931857,2026-07-28T19:01,66,1232,5,0,0,0
18089446199418284,2026-07-28T19:31,3,34,0,0,0,0
18027814517665223,2026-07-28T19:31,3,69,0,0,0,0
18091042901115559,2026-07-28T19:31,11,76,1,0,0,0
17886816261437503,2026-07-28T19:31,14,63,1,0,0,0
18057203258774297,2026-07-28T19:31,15,146,5,0,0,0
17874632259623976,2026-07-28T19:31,28,262,2,0,0,0
17870667738567263,2026-07-28T19:31,29,28,1,0,0,0
17937437727323949,2026-07-28T19:31,29,642,6,0,0,0
17982872289045150,2026-07-28T19:31,29,137,0,0,0,0
17871551466652223,2026-07-28T19:31,29,218,1,0,0,0
18119316691662076,2026-07-28T19:31,30,126,0,0,0,0
18191811808388498,2026-07-28T19:31,38,60,0,0,0,0
18091617185570421,2026-07-28T19:31,42,1532,2,0,0,0
18120905566878565,2026-07-28T19:31,42,1416,7,0,0,0
18110493601784809,2026-07-28T19:31,53,412,2,0,0,0
18103328516086683,2026-07-28T19:31,54,33225,260,0,0,0
18112020410057726,2026-07-28T19:31,57,1038,5,0,0,0
17926099374386071,2026-07-28T19:31,63,45,1,0,0,0
18113860021931857,2026-07-28T19:31,66,1232,5,0,0,0
18089446199418284,2026-07-28T20:01,3,35,0,0,0,0
18027814517665223,2026-07-28T20:01,4,72,0,0,0,0
18091042901115559,2026-07-28T20:01,11,76,1,0,0,0
17886816261437503,2026-07-28T20:01,14,63,1,0,0,0
18057203258774297,2026-07-28T20:01,15,146,5,0,0,0
17874632259623976,2026-07-28T20:01,29,262,2,0,0,0
17870667738567263,2026-07-28T20:01,29,28,1,0,0,0
17937437727323949,2026-07-28T20:01,29,642,6,0,0,0
17982872289045150,2026-07-28T20:01,29,137,0,0,0,0
17871551466652223,2026-07-28T20:01,30,218,1,0,0,0
18119316691662076,2026-07-28T20:01,30,126,0,0,0,0
18191811808388498,2026-07-28T20:01,38,60,0,0,0,0
18091617185570421,2026-07-28T20:01,43,1532,2,0,0,0
18120905566878565,2026-07-28T20:01,43,1416,7,0,0,0
18110493601784809,2026-07-28T20:01,54,412,2,0,0,0
18103328516086683,2026-07-28T20:01,55,33226,260,0,0,0
18112020410057726,2026-07-28T20:01,58,1038,5,0,0,0
17926099374386071,2026-07-28T20:01,64,45,1,0,0,0
18113860021931857,2026-07-28T20:01,67,1232,5,0,0,0
18089446199418284,2026-07-28T20:31,4,35,0,0,0,0
18027814517665223,2026-07-28T20:31,4,73,0,0,0,0
18091042901115559,2026-07-28T20:31,12,77,1,0,0,0
17886816261437503,2026-07-28T20:31,15,63,1,0,0,0
18057203258774297,2026-07-28T20:31,16,149,5,0,0,0
17874632259623976,2026-07-28T20:31,29,262,2,0,0,0
17870667738567263,2026-07-28T20:31,30,28,1,0,0,0
17937437727323949,2026-07-28T20:31,30,642,6,0,0,0
17982872289045150,2026-07-28T20:31,30,137,0,0,0,0
17871551466652223,2026-07-28T20:31,30,218,1,0,0,0
18119316691662076,2026-07-28T20:31,31,126,0,0,0,0
18191811808388498,2026-07-28T20:31,39,60,0,0,0,0
18091617185570421,2026-07-28T20:31,43,1532,2,0,0,0
18120905566878565,2026-07-28T20:31,43,1416,7,0,0,0
18110493601784809,2026-07-28T20:31,54,412,2,0,0,0
18103328516086683,2026-07-28T20:31,55,33226,260,0,0,0
18112020410057726,2026-07-28T20:31,58,1038,5,0,0,0
17926099374386071,2026-07-28T20:31,64,45,1,0,0,0
18113860021931857,2026-07-28T20:31,67,1232,5,0,0,0
18089446199418284,2026-07-28T21:01,4,35,0,0,0,0
18027814517665223,2026-07-28T21:01,5,73,0,0,0,0
18091042901115559,2026-07-28T21:01,12,77,1,0,0,0
17886816261437503,2026-07-28T21:01,15,63,1,0,0,0
18057203258774297,2026-07-28T21:01,16,152,5,0,0,0
17874632259623976,2026-07-28T21:01,30,262,2,0,0,0
17870667738567263,2026-07-28T21:01,30,28,1,0,0,0
17937437727323949,2026-07-28T21:01,30,642,6,0,0,0
17982872289045150,2026-07-28T21:01,30,137,0,0,0,0
17871551466652223,2026-07-28T21:01,31,218,1,0,0,0
18119316691662076,2026-07-28T21:01,31,126,0,0,0,0
18191811808388498,2026-07-28T21:01,39,60,0,0,0,0
18091617185570421,2026-07-28T21:01,44,1532,2,0,0,0
18120905566878565,2026-07-28T21:01,44,1416,7,0,0,0
18110493601784809,2026-07-28T21:01,55,412,2,0,0,0
18103328516086683,2026-07-28T21:01,56,33226,260,0,0,0
18112020410057726,2026-07-28T21:01,59,1038,5,0,0,0
17926099374386071,2026-07-28T21:01,65,45,1,0,0,0
18113860021931857,2026-07-28T21:01,68,1232,5,0,0,0
18089446199418284,2026-07-28T21:31,5,36,0,0,0,0
18027814517665223,2026-07-28T21:31,5,73,0,0,0,0
18091042901115559,2026-07-28T21:31,13,77,1,0,0,0
17886816261437503,2026-07-28T21:31,16,63,1,0,0,0
18057203258774297,2026-07-28T21:31,17,152,5,0,0,0
17874632259623976,2026-07-28T21:31,30,262,2,0,0,0
17870667738567263,2026-07-28T21:31,31,28,1,0,0,0
17937437727323949,2026-07-28T21:31,31,642,6,0,0,0
17982872289045150,2026-07-28T21:31,31,137,0,0,0,0
17871551466652223,2026-07-28T21:31,31,218,1,0,0,0
18119316691662076,2026-07-28T21:31,32,126,0,0,0,0
18191811808388498,2026-07-28T21:31,40,60,0,0,0,0
18091617185570421,2026-07-28T21:31,44,1532,2,0,0,0
18120905566878565,2026-07-28T21:31,44,1416,7,0,0,0
18110493601784809,2026-07-28T21:31,55,412,2,0,0,0
18103328516086683,2026-07-28T21:31,56,33226,260,0,0,0
18112020410057726,2026-07-28T21:31,59,1038,5,0,0,0
17926099374386071,2026-07-28T21:31,65,45,1,0,0,0
18113860021931857,2026-07-28T21:31,68,1232,5,0,0,0
18089446199418284,2026-07-28T22:01,5,37,0,0,0,0
18027814517665223,2026-07-28T22:01,6,74,0,0,0,0
18091042901115559,2026-07-28T22:01,13,77,1,0,0,0
17886816261437503,2026-07-28T22:01,16,63,1,0,0,0
18057203258774297,2026-07-28T22:01,17,153,5,0,0,0
17874632259623976,2026-07-28T22:01,31,262,2,0,0,0
17870667738567263,2026-07-28T22:01,31,28,1,0,0,0
17937437727323949,2026-07-28T22:01,31,642,6,0,0,0
17982872289045150,2026-07-28T22:01,31,137,0,0,0,0
17871551466652223,2026-07-28T22:01,32,218,1,0,0,0
18119316691662076,2026-07-28T22:01,32,126,0,0,0,0
18191811808388498,2026-07-28T22:01,40,60,0,0,0,0
18091617185570421,2026-07-28T22:01,45,1532,2,0,0,0
18120905566878565,2026-07-28T22:01,45,1416,7,0,0,0
18110493601784809,2026-07-28T22:01,56,412,2,0,0,0
18103328516086683,2026-07-28T22:01,57,33226,260,0,0,0
18112020410057726,2026-07-28T22:01,60,1038,5,0,0,0
17926099374386071,2026-07-28T22:01,66,45,1,0,0,0
18113860021931857,2026-07-28T22:01,69,1232,5,0,0,0
18089446199418284,2026-07-28T22:31,6,38,1,0,0,0
18027814517665223,2026-07-28T22:31,6,74,0,0,0,0
18091042901115559,2026-07-28T22:31,14,78,1,0,0,0
17886816261437503,2026-07-28T22:31,17,63,1,0,0,0
18057203258774297,2026-07-28T22:31,18,156,5,0,0,0
17874632259623976,2026-07-28T22:31,31,262,2,0,0,0
17870667738567263,2026-07-28T22:31,32,28,1,0,0,0
17937437727323949,2026-07-28T22:31,32,642,6,0,0,0
17982872289045150,2026-07-28T22:31,32,137,0,0,0,0
17871551466652223,2026-07-28T22:31,32,218,1,0,0,0
18119316691662076,2026-07-28T22:31,33,126,0,0,0,0
18191811808388498,2026-07-28T22:31,41,60,0,0,0,0
18091617185570421,2026-07-28T22:31,45,1532,2,0,0,0
18120905566878565,2026-07-28T22:31,45,1416,7,0,0,0
18110493601784809,2026-07-28T22:31,56,412,2,0,0,0
18103328516086683,2026-07-28T22:31,57,33226,260,0,0,0
18112020410057726,2026-07-28T22:31,60,1038,5,0,0,0
17926099374386071,2026-07-28T22:31,66,45,1,0,0,0
18113860021931857,2026-07-28T22:31,69,1232,5,0,0,0
18089446199418284,2026-07-28T23:01,6,43,1,0,0,0
18027814517665223,2026-07-28T23:01,7,75,0,0,0,0
18091042901115559,2026-07-28T23:01,14,78,1,0,0,0
17886816261437503,2026-07-28T23:01,17,63,1,0,0,0
18057203258774297,2026-07-28T23:01,18,160,5,0,0,0
17874632259623976,2026-07-28T23:01,32,262,2,0,0,0
17870667738567263,2026-07-28T23:01,32,28,1,0,0,0
17937437727323949,2026-07-28T23:01,32,642,6,0,0,0
17982872289045150,2026-07-28T23:01,32,137,0,0,0,0
17871551466652223,2026-07-28T23:01,33,218,1,0,0,0
18119316691662076,2026-07-28T23:01,33,126,0,0,0,0
18191811808388498,2026-07-28T23:01,41,60,0,0,0,0
18091617185570421,2026-07-28T23:01,46,1532,2,0,0,0
18120905566878565,2026-07-28T23:01,46,1416,7,0,0,0
18110493601784809,2026-07-28T23:01,57,412,2,0,0,0
18103328516086683,2026-07-28T23:01,58,33226,260,0,0,0
18112020410057726,2026-07-28T23:01,61,1038,5,0,0,0
17926099374386071,2026-07-28T23:01,67,45,1,0,0,0
18113860021931857,2026-07-28T23:01,70,1232,5,0,0,0
18089446199418284,2026-07-28T23:31,7,44,1,0,0,0
18027814517665223,2026-07-28T23:31,7,76,0,0,0,0
18091042901115559,2026-07-28T23:31,15,78,1,0,0,0
17886816261437503,2026-07-28T23:31,18,63,1,0,0,0
18057203258774297,2026-07-28T23:31,19,165,5,0,0,0
17874632259623976,2026-07-28T23:31,32,262,2,0,0,0
17870667738567263,2026-07-28T23:31,33,28,1,0,0,0
17937437727323949,2026-07-28T23:31,33,642,6,0,0,0
17982872289045150,2026-07-28T23:31,33,137,0,0,0,0
17871551466652223,2026-07-28T23:31,33,218,1,0,0,0
18119316691662076,2026-07-28T23:31,34,126,0,0,0,0
18191811808388498,2026-07-28T23:31,42,60,0,0,0,0
18091617185570421,2026-07-28T23:31,46,1532,2,0,0,0
18120905566878565,2026-07-28T23:31,46,1416,7,0,0,0
18110493601784809,2026-07-28T23:31,57,412,2,0,0,0
18103328516086683,2026-07-28T23:31,58,33226,260,0,0,0
18112020410057726,2026-07-28T23:31,61,1038,5,0,0,0
17926099374386071,2026-07-28T23:31,67,45,1,0,0,0
18113860021931857,2026-07-28T23:31,70,1232,5,0,0,0
18089446199418284,2026-07-29T00:01,7,49,1,0,0,0
18027814517665223,2026-07-29T00:01,8,77,0,0,0,0
18091042901115559,2026-07-29T00:01,15,78,1,0,0,0
17886816261437503,2026-07-29T00:01,18,63,1,0,0,0
18057203258774297,2026-07-29T00:01,19,170,5,0,0,0
17874632259623976,2026-07-29T00:01,33,262,2,0,0,0
17870667738567263,2026-07-29T00:01,33,28,1,0,0,0
17937437727323949,2026-07-29T00:01,33,642,6,0,0,0
17982872289045150,2026-07-29T00:01,33,137,0,0,0,0
17871551466652223,2026-07-29T00:01,34,218,1,0,0,0
18119316691662076,2026-07-29T00:01,34,126,0,0,0,0
18191811808388498,2026-07-29T00:01,42,60,0,0,0,0
18091617185570421,2026-07-29T00:01,47,1532,2,0,0,0
18120905566878565,2026-07-29T00:01,47,1416,7,0,0,0
18110493601784809,2026-07-29T00:01,58,412,2,0,0,0
18103328516086683,2026-07-29T00:01,59,33227,260,0,0,0
18112020410057726,2026-07-29T00:01,62,1038,5,0,0,0
17926099374386071,2026-07-29T00:01,68,45,1,0,0,0
18113860021931857,2026-07-29T00:01,71,1232,5,0,0,0
18089446199418284,2026-07-29T00:31,8,50,1,0,0,0
18027814517665223,2026-07-29T00:31,8,77,0,0,0,0
18091042901115559,2026-07-29T00:31,16,78,1,0,0,0
17886816261437503,2026-07-29T00:31,19,63,1,0,0,0
18057203258774297,2026-07-29T00:31,20,173,5,0,0,0
17874632259623976,2026-07-29T00:31,33,262,2,0,0,0
